Country,series,Year,Value,Source,Exports (current US$),Imports (current US$),Current Account Balance (US$),NE.EXP.GNFS.CD,NE.IMP.GNFS.CD,NY.GDP.MKTP.CD,NE.EXP.GNFS.ZS,NE.IMP.GNFS.ZS,NY.GDP.MKTP.KD.ZG,SH.XPD.CHEX.GD.ZS
SSA,,2022,,IMF,543397080626.898,537142782271.036,,543397080626.898,537142782271.036,1956487528375.04,27.7741142095711,27.4544444817985,3.653276276141,5.2202508707307
SSA,,2023,,IMF,508841173129.177,529149273094.916,,508841173129.177,529149273094.916,1825737943161.89,27.8704386374281,28.982761467865,2.34397090114797,
SSD,,2000,,IMF,,,,,,,,,,
SSD,,2001,,IMF,,,,,,,,,,
SSD,,2002,,IMF,,,,,,,,,,
SSD,,2003,,IMF,,,,,,,,,,
SSD,,2004,,IMF,,,,,,,,,,
SSD,,2005,,IMF,,,,,,,,,,
SSD,,2006,,IMF,,,,,,,,,,
SSD,,2007,,IMF,,,,,,,,,,
SSD,,2008,,IMF,9630874288.71993,4556634294.45799,,9630874288.71993,4556634294.45799,14586253383.0632,,,,
SSD,,2009,,IMF,7377203307.64568,4222409862.32574,,7377203307.64568,4222409862.32574,12231264525.0671,,,,
SSD,,2010,,IMF,8970707666.27619,4308920517.1591,,8970707666.27619,4308920517.1591,14602072410.9506,,,,
SSD,,2011,,IMF,9850171395.11542,4047444596.85514,,9850171395.11542,4047444596.85514,14907308932.7534,,,,
SSD,,2012,,IMF,5110494406.77966,3434803457.62712,,5110494406.77966,3434803457.62712,11931472169.4915,,,,
SSD,,2013,,IMF,1794877728.81356,7567840881.35593,,1794877728.81356,7567840881.35593,18426469016.9492,,,,
SSD,,2014,,IMF,5360319322.0339,3664089627.11864,-790185244.834078,5360319322.0339,3664089627.11864,13962212847.4576,,,,
SSD,,2015,,IMF,4397355862.60474,3467364408.19044,-500190000.0,4397355862.60474,3467364408.19044,11997800760.2242,36.6513492804707,28.8999999040295,-10.7933646271143,
SSD,,2016,,IMF,,,-215665300.0,,,,,,,
SSD,,2017,,IMF,,,281712000.0,,,,,,,15.957304
SSD,,2018,,IMF,,,-315550000.0,,,,,,,10.05650043
SSD,,2019,,IMF,,,-193950000.0,,,,,,,9.03741074
SSD,,2020,,IMF,,,-1717500000.0,,,,,,,9.31798267
SSD,,2021,,IMF,,,-6550000.00000018,,,,,,,6.25598812
SSD,,2022,,IMF,,,-596748300.0,,,,,,,6.76125622
SSD,,2023,,IMF,,,577900000.0,,,,,,,
SSF,,2000,,IMF,119132111926.77,111688261584.15,,119132111926.77,111688261584.15,428318893884.446,,,,
SSF,,2001,,IMF,115302081848.853,108033719041.262,,115302081848.853,108033719041.262,410360395732.845,,,,
SSF,,2002,,IMF,122828648575.153,116900831232.994,,122828648575.153,116900831232.994,446787656285.316,,,,
SSF,,2003,,IMF,148010786181.38,144057058920.281,,148010786181.38,144057058920.281,562567531085.204,,,,
SSF,,2004,,IMF,185200764073.599,180884726907.802,,185200764073.599,180884726907.802,700138145283.163,,,,
SSF,,2005,,IMF,230364949041.96,217805426813.905,,230364949041.96,217805426813.905,832620439836.322,,,,
SSF,,2006,,IMF,274360754830.989,253401103839.335,,274360754830.989,253401103839.335,982221551651.439,,,,
SSF,,2007,,IMF,335075533277.854,316726716807.965,,335075533277.854,316726716807.965,1136393300622.57,,,,
SSF,,2008,,IMF,407566601032.22,386117735332.339,,407566601032.22,386117735332.339,1288561561101.97,,,,
SSF,,2009,,IMF,319419111927.514,342974459299.709,,319419111927.514,342974459299.709,1230959378749.76,,,,
SSF,,2010,,IMF,402741135052.993,389364426279.105,,402741135052.993,389364426279.105,1455689721145.79,,,,
SSF,,2011,,IMF,482648748844.719,458332841537.838,,482648748844.719,458332841537.838,1636626485590.66,,,,
SSF,,2012,,IMF,471910239642.146,480130657493.244,,471910239642.146,480130657493.244,1701125321406.29,,,,
SSF,,2013,,IMF,464708427294.597,500508929568.707,,464708427294.597,500508929568.707,1806643863646.98,,,,
SSF,,2014,,IMF,460883062005.545,493157701723.221,,460883062005.545,493157701723.221,1882677435511.0,,,,
SSF,,2015,,IMF,360009750302.169,429601558492.038,,360009750302.169,429601558492.038,1676330914192.17,21.4760550708843,25.6274912581365,2.96837822174096,4.98801331717234
SSF,,2016,,IMF,329479670184.433,380149217611.21,,329479670184.433,380149217611.21,1528989342276.6,21.5488532898372,24.8627774635226,1.26690541590636,5.04112464413143
SSF,,2017,,IMF,393174815621.276,420919152358.379,,393174815621.276,420919152358.379,1667076470688.94,23.5846898768112,25.2489408709865,2.51252334604544,5.01528495099955
SSF,,2018,,IMF,436913056210.248,454850897701.604,,436913056210.248,454850897701.604,1790131601908.14,24.4067562264435,25.4087966056109,2.77483897499333,4.70597805906596
SSF,,2019,,IMF,421168353965.774,437074688933.903,,421168353965.774,437074688933.903,1843035420525.45,22.8518860394826,23.7149370037226,2.6966970225991,4.68527636645713
SSF,,2020,,IMF,363839945964.674,381390684660.484,,363839945964.674,381390684660.484,1730702407679.05,21.0226752069178,22.0367570397008,-1.99429357937267,5.04436577902093
SSF,,2021,,IMF,483853376995.065,469720411649.86,,483853376995.065,469720411649.86,1943719394821.09,24.8931701913486,24.1660608471263,4.31482574912398,5.20576275196705
SSF,,2022,,IMF,556985051735.18,562227808785.488,,556985051735.18,562227808785.488,2085278582815.11,26.7103425089253,26.9617600937753,3.75065831797936,5.07480351716063
SSF,,2023,,IMF,521717616928.467,554043032926.247,,521717616928.467,554043032926.247,1946245643472.37,26.8063601672424,28.4672715792318,2.57466153784003,
SST,,2000,,IMF,45666678230.3759,44899559004.1983,,45666678230.3759,44899559004.1983,76460508666.9178,,,,
SST,,2001,,IMF,45615614156.5208,44264122088.7323,,45615614156.5208,44264122088.7323,77480489516.0607,,,,
SST,,2002,,IMF,48294089555.9748,46606401153.1399,,48294089555.9748,46606401153.1399,83359125284.8746,,,,
SST,,2003,,IMF,55639605836.5727,54139540129.0268,,55639605836.5727,54139540129.0268,99561595017.7345,,,,
SST,,2004,,IMF,65327869321.3902,64640553420.033,,65327869321.3902,64640553420.033,115354159670.083,,,,
SST,,2005,,IMF,73579496867.6336,73677698793.6087,,73579496867.6336,73677698793.6087,129707462621.965,,,,
SST,,2006,,IMF,82552436899.7612,86183666709.267,,82552436899.7612,86183666709.267,145688839748.426,,,,
SST,,2007,,IMF,97837008675.4382,101174869846.769,,97837008675.4382,101174869846.769,171087518582.494,,,,
SST,,2008,,IMF,111808832280.228,113787587715.448,,111808832280.228,113787587715.448,188836637600.571,,,,
SST,,2009,,IMF,90894913881.3104,88333863957.5039,,90894913881.3104,88333863957.5039,161635804929.045,,,,
SST,,2010,,IMF,104208011925.185,98982015768.6983,,104208011925.185,98982015768.6983,171768513183.07,,,,
SST,,2011,,IMF,129004008997.586,119546186035.823,,129004008997.586,119546186035.823,192825279256.529,,,,
SST,,2012,,IMF,129311260807.062,120599642722.534,,129311260807.062,120599642722.534,193712300797.047,,,,
SST,,2013,,IMF,134003448225.972,123673816978.752,,134003448225.972,123673816978.752,201057180223.571,,,,
SST,,2014,,IMF,138595197329.183,123878017767.034,,138595197329.183,123878017767.034,208200443901.847,,,,
SST,,2015,,IMF,122787035352.63,111959201860.381,,122787035352.63,111959201860.381,192378904291.359,63.8256236071853,58.1972343967707,2.31770025778371,6.09743366496784
SST,,2016,,IMF,124932570411.214,116597958415.676,,124932570411.214,116597958415.676,195005480876.446,64.0661841142663,59.7921442472438,1.81202307363202,6.32904773441199
SST,,2017,,IMF,140853958819.604,131793335422.289,,140853958819.604,131793335422.289,212648078851.573,66.2380584768506,61.9772048419398,3.27150167895711,6.35885540612451
SST,,2018,,IMF,157643812398.228,148295436739.258,,157643812398.228,148295436739.258,229205977078.088,68.778229262547,64.6996376925787,3.39672634992898,6.38847491024979
SST,,2019,,IMF,160433078780.584,149529801195.571,,160433078780.584,149529801195.571,230723882097.479,69.5346651253046,64.8089828570049,3.19524875897925,6.55857530125287
SST,,2020,,IMF,137790334813.293,136632829124.251,,137790334813.293,136632829124.251,208338277477.527,66.1377911354554,65.5822015899068,-6.94107249427533,7.60723148624133
SST,,2021,,IMF,180854125112.908,171551305263.648,,180854125112.908,171551305263.648,243009421520.273,74.422680397114,70.5945078962039,6.9162272557131,7.66740724885444
SST,,2022,,IMF,215319565581.647,202964014999.094,,215319565581.647,202964014999.094,269954645297.005,79.7613856004408,75.1844869258656,7.67919806073043,6.97269446236539
SST,,2023,,IMF,217256445239.464,205946550497.455,,217256445239.464,205946550497.455,285189556483.076,76.1796637712281,72.2139173107051,4.65816169044288,
STP,,2000,,IMF,,,-20080602.7536437,,,76198394.8202671,,,,
STP,,2001,,IMF,,,-26985121.7755967,,,75951133.3777948,,,,
STP,,2002,,IMF,,,-26594663.6459417,,,85171073.8777498,,,,
STP,,2003,,IMF,,,-28332843.5978336,,,102085769.123419,,,,
STP,,2004,,IMF,,,-37041296.9571344,,,114582283.916382,,,,
STP,,2005,,IMF,,,-36198730.3645318,,,136450662.390592,,,,
STP,,2006,,IMF,,,-57659698.1292167,,,142775104.081626,,,,
STP,,2007,,IMF,,,-64347011.8968121,,,149146918.888611,,,,
STP,,2008,,IMF,,,-93506392.3887717,,,188021165.00338,,,,
STP,,2009,,IMF,,,-78780635.0556838,,,200668065.03175,,,,
STP,,2010,,IMF,,,-87575752.5788836,,,190021192.489536,,,,
STP,,2011,,IMF,,,-105761604.4531,,,226455001.243083,,,,
STP,,2012,,IMF,,,-98870179.649623,,,229371348.202606,,,,
STP,,2013,,IMF,,,-81260661.0209987,,,267041747.584354,,,,
STP,,2014,,IMF,,,-103936467.563758,,,293119143.246825,,,,
STP,,2015,,IMF,,,-68693728.2087902,,,259999643.047388,,,1.5397042826735,6.53226852
STP,,2016,,IMF,,,-61493955.3034855,,,292267272.196925,,,5.17682468684113,7.60211611
STP,,2017,,IMF,,,-73144971.7734545,,,322002845.229335,,,4.11297966281954,7.46631384
STP,,2018,,IMF,,,-75131185.1067203,,,383717327.830508,,,4.37812808264972,5.91960287
STP,,2019,,IMF,,,-90025980.2153675,,,412976082.620705,,,2.01431672129407,5.48078823
STP,,2020,,IMF,,,-59595184.7574467,,,471229484.607144,,,2.62485949543812,7.32044411
STP,,2021,,IMF,,,-95248349.9385807,,,524402455.54816,,,1.89929891337832,7.85889721
STP,,2022,,IMF,,,-79437320.128898,,,540809499.189348,,,0.168698492216564,7.46419811
STP,,2023,,IMF,,,,,,678976264.835436,,,0.372252775001456,
SUR,,2000,,IMF,,,,,,947671969.69697,,,,
SUR,,2001,,IMF,,,,,,834279357.798165,,,,
SUR,,2002,,IMF,,,,,,1093574468.08511,,,,
SUR,,2003,,IMF,,,,,,1274190311.41869,,,,
SUR,,2004,,IMF,,,,,,1484092538.40527,,,,
SUR,,2005,,IMF,,,-146700000.0,,,1793410397.38738,,,,
SUR,,2006,,IMF,1385355541.78664,1192914677.26063,220600000.0,1385355541.78664,1192914677.26063,2626380435.17877,,,,
SUR,,2007,,IMF,1589435336.97632,1387613843.35155,324500000.0,1589435336.97632,1387613843.35155,2936612021.85792,,,,
SUR,,2008,,IMF,2010564663.02368,1846265938.06922,325700000.0,2010564663.02368,1846265938.06922,3532969034.60838,,,,
SUR,,2009,,IMF,1710018214.93625,1697267759.56284,111300000.0,1710018214.93625,1697267759.56284,3875409836.06557,,,,
SUR,,2010,,IMF,2295461855.15716,1678069306.04713,650845840.323741,2295461855.15716,1678069306.04713,4368370997.92126,,,,
SUR,,2011,,IMF,,,431306071.17965,,,4422276621.78703,,,,
SUR,,2012,,IMF,,,162371256.40544,,,4980000000.0,,,,
SUR,,2013,,IMF,,,-196005679.931159,,,5145757575.75758,,,,
SUR,,2014,,IMF,,,-416342200.813015,,,5240606060.60606,,,,
SUR,,2015,,IMF,,,-786434956.134396,,,5126237646.22072,,,-3.41304268067621,5.80808163
SUR,,2016,,IMF,,,-160481931.001719,,,3317421648.09918,,,-4.91166050905851,5.99283743
SUR,,2017,,IMF,,,69158192.6904767,,,3591679430.99988,,,1.56603782534897,5.32285929
SUR,,2018,,IMF,,,-118713252.116966,,,3996198866.57453,,,4.94827108468886,6.68946934
SUR,,2019,,IMF,,,-448255079.39987,,,4016040575.08796,,,1.16758977233877,8.52921391
SUR,,2020,,IMF,,,259846201.309707,,,2911807496.20227,,,-15.9751917148622,6.67584229
SUR,,2021,,IMF,,,176182486.483146,,,3107923197.96954,,,-2.43538583612838,5.46009398
SUR,,2022,,IMF,,,76320585.5991956,,,3791603200.0259,,,2.40622235601218,5.91760969
SUR,,2023,,IMF,,,148117620.924933,,,3455146280.83975,,,2.53956675446825,
SVK,,2000,,IMF,15573520703.6706,16253875873.9796,-694258356.335149,15573520703.6706,16253875873.9796,29215726004.7765,,,,
SVK,,2001,,IMF,17594241722.4988,19871121855.0138,-1742435398.7939,17594241722.4988,19871121855.0138,30726659550.9717,,,,
SVK,,2002,,IMF,20123560080.971,22379998736.8616,-1954963121.23889,20123560080.971,22379998736.8616,35243658398.7546,,,,
SVK,,2003,,IMF,29263658908.605,29471992636.1513,-281938471.148367,29263658908.605,29471992636.1513,46616149116.7411,,,,
SVK,,2004,,IMF,39675783192.7596,40553163472.2634,-4359155976.55464,39675783192.7596,40553163472.2634,57215475076.2986,,,,
SVK,,2005,,IMF,45428521112.7035,47583403653.0303,-5125148705.739,45428521112.7035,47583403653.0303,62547753148.4638,,,,
SVK,,2006,,IMF,57507321359.6082,59227656231.2893,-5452492095.42579,57507321359.6082,59227656231.2893,70751813442.9881,,,,
SVK,,2007,,IMF,72194477961.8206,72043417019.9481,-4632972214.12297,72194477961.8206,72043417019.9481,86587749517.9724,,,,
SVK,,2008,,IMF,80870213060.9094,82942813433.5156,-6270398054.51731,80870213060.9094,82942813433.5156,100830060552.902,,,,
SVK,,2009,,IMF,60839049329.3261,61305633339.8742,-3020735525.69648,60839049329.3261,61305633339.8742,89342984697.5246,,,,
SVK,,2010,,IMF,70230239457.3835,71092464365.9168,-4209659221.63652,70230239457.3835,71092464365.9168,91112160800.7668,,,,
SVK,,2011,,IMF,84383473250.7784,84295704904.2609,-4909247747.63552,84383473250.7784,84295704904.2609,99705104723.4341,,,,
SVK,,2012,,IMF,86112869512.4262,81519904185.1137,889408167.614752,86112869512.4262,81519904185.1137,94724394278.052,,,,
SVK,,2013,,IMF,92074947973.9152,87262069995.5101,2885314499.79285,92074947973.9152,87262069995.5101,99134277850.3418,,,,
SVK,,2014,,IMF,91989314711.6965,87794970706.9605,1806635998.13856,91989314711.6965,87794970706.9605,101713075598.862,,,,
SVK,,2015,,IMF,80879458866.2308,79130064372.7859,-1829086067.87235,80879458866.2308,79130064372.7859,89178548717.3324,90.6938496191421,88.7321732758884,5.17687909722133,6.76215172
SVK,,2016,,IMF,83400999772.7594,81715126559.1352,-1280604173.49021,83400999772.7594,81715126559.1352,90347173228.6356,92.3116870095116,90.4456925866891,1.94781841524558,7.09177732
SVK,,2017,,IMF,90173773495.8931,88964308586.3343,-1648978119.01559,90173773495.8931,88964308586.3343,95978130734.9766,93.9524168738907,92.692270525658,2.87473327453695,6.75699091
SVK,,2018,,IMF,101203084757.884,100008287099.316,-1697922833.39317,101203084757.884,100008287099.316,106611673364.837,94.9268326476368,93.8061320518596,4.06211981896483,6.66639853
SVK,,2019,,IMF,97210994149.8744,97247442000.9646,-3717849987.99851,97210994149.8744,97247442000.9646,105843498304.094,91.8440865121276,91.8785221191079,2.27589910019393,6.91964769
SVK,,2020,,IMF,90816799595.6874,89672126063.3777,-470868221.827555,90816799595.6874,89672126063.3777,107732602896.441,84.2983434485345,83.2358298718319,-2.58551241733207,7.12650204
SVK,,2021,,IMF,109378279217.122,109927645532.789,-5775907897.19889,109378279217.122,109927645532.789,120560912620.599,90.7244950619543,91.180170374728,5.6995926329251,7.75624657
SVK,,2022,,IMF,114713957646.757,121607622614.843,-11126469602.9175,114713957646.757,121607622614.843,115884262197.697,98.9901091582711,104.938859089755,0.437359508569173,7.73064041
SVK,,2023,,IMF,122218003073.861,120180473447.516,-1169079825.90479,122218003073.861,120180473447.516,133896931490.224,91.2776728440445,89.7559578923513,2.16814911569574,
SVN,,2000,,IMF,10172240637.1072,10918374946.1903,-547500000.0,10172240637.1072,10918374946.1903,20159190701.6789,,,,
SVN,,2001,,IMF,10802787759.1313,11020070088.845,31300000.0,10802787759.1313,11020070088.845,20668868706.8115,,,,
SVN,,2002,,IMF,12290189526.1845,12057382543.6409,243800000.0,12290189526.1845,12057382543.6409,23214593516.2095,,,,
SVN,,2003,,IMF,15114769177.369,15208840680.3193,-215700000.0,15114769177.369,15208840680.3193,29360575031.8177,,,,
SVN,,2004,,IMF,18946986796.2133,19444956402.5909,-892500000.0,18946986796.2133,19444956402.5909,34156553313.4031,,,,
SVN,,2005,,IMF,21655505534.1375,21887254072.8765,-680500000.0,21655505534.1375,21887254072.8765,35947936823.7781,,,,
SVN,,2006,,IMF,25611438966.2527,25630375109.7729,-695267588.989631,25611438966.2527,25630375109.7729,39260368837.0342,,,,
SVN,,2007,,IMF,32637319159.2821,33276137346.7456,-2014619534.78413,32637319159.2821,33276137346.7456,47880266542.577,,,,
SVN,,2008,,IMF,36989152940.7719,38163318803.2047,-2946457396.89484,36989152940.7719,38163318803.2047,55509332322.3578,,,,
SVN,,2009,,IMF,28967234666.1429,28245914567.9758,-514402291.884562,28967234666.1429,28245914567.9758,49975540954.8465,,,,
SVN,,2010,,IMF,30989453004.8167,30475638367.7334,-327970644.048054,30989453004.8167,30475638367.7334,47793117240.9001,,,,
SVN,,2011,,IMF,36240298313.8328,35608737592.5682,-395361534.109078,36240298313.8328,35608737592.5682,51199194599.3094,,,,
SVN,,2012,,IMF,33953720506.2598,32368229615.3098,647881267.633069,33953720506.2598,32368229615.3098,46167053954.3367,,,,
SVN,,2013,,IMF,35880641477.6291,33607385501.3401,1683248635.84594,35880641477.6291,33607385501.3401,47867056858.8892,,,,
SVN,,2014,,IMF,37954050501.1246,34570632674.6391,2638065330.40373,37954050501.1246,34570632674.6391,49514466379.6057,,,,
SVN,,2015,,IMF,33169954107.1222,29706227946.6019,1758966420.29175,33169954107.1222,29706227946.6019,42709468274.8137,77.6641701406595,69.5541975738436,2.39330621338168,8.49823952
SVN,,2016,,IMF,34740102172.0518,30915723137.7071,2343966883.32035,34740102172.0518,30915723137.7071,44290685824.0682,78.4365866675597,69.8018614128279,3.03441486663654,8.47801018
SVN,,2017,,IMF,40391857784.4177,36028299306.8483,3284331610.66853,40391857784.4177,36028299306.8483,48153200134.6613,83.8819801621931,74.820155682477,5.17440215579958,8.18480873
SVN,,2018,,IMF,45941003425.2251,41364665347.1027,3500882325.86702,45941003425.2251,41364665347.1027,53689067639.9176,85.5686370516669,77.0448569241837,4.37908347331195,8.27693176
SVN,,2019,,IMF,45476824978.3842,40802920386.196,3478756560.2594,45476824978.3842,40802920386.196,53909922735.545,84.3570583498527,75.687217335396,3.50525332381912,8.49057198
SVN,,2020,,IMF,41785212679.0367,36983471635.8382,4096721760.05117,41785212679.0367,36983471635.8382,53384760135.1581,78.2717999916943,69.2772085932473,-4.08500094942896,9.42807865
SVN,,2021,,IMF,51670655053.0689,48057681456.3403,2072569848.56246,51670655053.0689,48057681456.3403,61529280461.092,83.9773432516293,78.1053851047869,8.38965158187224,9.48055363
SVN,,2022,,IMF,56321649308.1559,55275476024.5819,-617373696.459705,56321649308.1559,55275476024.5819,59927702746.2843,93.9826603175574,92.2369346587529,2.69923874523828,9.60507679
SVN,,2023,,IMF,57566828226.9814,53138794237.2029,3092654472.06636,57566828226.9814,53138794237.2029,69148468417.3208,83.2510531969521,76.8473914946355,2.11259098460627,9.41330814
SWE,,2000,,IMF,113692344633.385,100500753094.235,11688841495.047,113692344633.385,100500753094.235,262905197441.662,,,,
SWE,,2001,,IMF,104029102245.113,91349391524.915,14965935660.7795,104029102245.113,91349391524.915,242499249692.616,,,,
SWE,,2002,,IMF,110053301290.939,96051185671.2984,12452537009.681,110053301290.939,96051185671.2984,267373345246.531,,,,
SWE,,2003,,IMF,134749885608.993,116900807538.677,19571954143.0124,134749885608.993,116900807538.677,334074051172.972,,,,
SWE,,2004,,IMF,164271523629.387,138503721645.416,22902294715.1108,164271523629.387,138503721645.416,384547211147.247,,,,
SWE,,2005,,IMF,177556569562.832,152119468493.664,23583338994.913,177556569562.832,152119468493.664,391690329314.475,,,,
SWE,,2006,,IMF,201114228402.591,172106204765.39,34468824245.4933,201114228402.591,172106204765.39,422530427475.536,,,,
SWE,,2007,,IMF,233867846363.26,204954577735.693,39927516579.5256,233867846363.26,204954577735.693,490050156832.574,,,,
SWE,,2008,,IMF,252230583665.852,225374216746.825,40802935942.2616,252230583665.852,225374216746.825,514616528348.834,,,,
SWE,,2009,,IMF,188745590425.671,167208837440.226,25918197361.0024,188745590425.671,167208837440.226,434313804907.366,,,,
SWE,,2010,,IMF,221129192652.724,198159724056.885,29195824932.3735,221129192652.724,198159724056.885,492753255885.718,,,,
SWE,,2011,,IMF,259101990028.043,233790539628.339,31438301866.0035,259101990028.043,233790539628.339,570541353128.724,,,,
SWE,,2012,,IMF,246464811459.85,222452469053.27,30417334377.5637,246464811459.85,222452469053.27,549742183874.355,,,,
SWE,,2013,,IMF,249630038816.564,227251065210.344,25320636809.0672,249630038816.564,227251065210.344,584128116410.29,,,,
SWE,,2014,,IMF,251069957738.072,233198824915.808,18778925807.9979,251069957738.072,233198824915.808,577730245154.162,,,,
SWE,,2015,,IMF,219284872891.792,202930207436.24,13013249146.5039,219284872891.792,202930207436.24,501698263620.663,43.7085174083032,40.4486565234909,4.41014068702994,10.80418396
SWE,,2016,,IMF,220653333190.583,207504289792.387,9496561214.07979,220653333190.583,207504289792.387,514218206628.325,42.9104474221915,40.3533533269797,2.34974080709026,10.85240364
SWE,,2017,,IMF,235309948216.298,225300076530.665,11120126978.6338,235309948216.298,225300076530.665,536083940228.684,43.8942356892688,42.027014731043,1.8251560179849,10.78509998
SWE,,2018,,IMF,253002514998.051,243893762279.478,12085126948.9496,253002514998.051,243893762279.478,551312498430.164,45.8909449211588,44.2387507945047,1.90296457254834,10.94106293
SWE,,2019,,IMF,256724927068.404,235643869847.267,28349300350.2202,256724927068.404,235643869847.267,532169294165.94,48.2412138172619,44.2798696637669,2.54964787203104,10.83224297
SWE,,2020,,IMF,241282023561.051,218445221956.354,31605387208.0562,241282023561.051,218445221956.354,545147614972.141,44.2599429832196,40.0708387887778,-2.0053375219518,11.33296967
SWE,,2021,,IMF,301387150076.682,273852355814.846,39382487095.6834,301387150076.682,273852355814.846,637186904843.636,47.2996459572001,42.9783402221752,5.93750858896414,11.10180569
SWE,,2022,,IMF,312449425397.421,301399274779.953,21882633267.4162,312449425397.421,301399274779.953,579895717343.956,53.8802781349213,51.974737140744,1.45928849980044,10.49857044
SWE,,2023,,IMF,324257370254.826,300699764200.223,33663854603.6153,324257370254.826,300699764200.223,585489968189.064,55.3822247813677,51.3586535274542,-0.114161935397789,10.88682365
SWZ,,2000,,IMF,,,-45863820.9206423,,,1738093840.36607,,,,
SWZ,,2001,,IMF,,,9000849.67433507,,,1542477308.89408,,,,
SWZ,,2002,,IMF,,,33206128.0636666,,,1432221739.12342,,,,
SWZ,,2003,,IMF,,,89400978.1622416,,,2197598466.25447,,,,
SWZ,,2004,,IMF,,,71299923.1529241,,,2770082791.50412,,,,
SWZ,,2005,,IMF,,,-102646146.918419,,,3178112498.67911,,,,
SWZ,,2006,,IMF,,,-196624544.895721,,,3291330019.17287,,,,
SWZ,,2007,,IMF,,,-65542455.5002044,,,3469381231.49049,,,,
SWZ,,2008,,IMF,,,-231236050.870218,,,3294084314.15058,,,,
SWZ,,2009,,IMF,,,-414313253.922701,,,3580428052.81393,,,,
SWZ,,2010,,IMF,,,-388309494.656043,,,4438765085.93784,,,,
SWZ,,2011,,IMF,,,-281718554.503805,,,4820478680.18375,,,,
SWZ,,2012,,IMF,,,239938759.254517,,,4886551483.93374,,,,
SWZ,,2013,,IMF,1866015484.52956,1936952297.32484,487018321.013205,1866015484.52956,1936952297.32484,4464726180.76995,,,,
SWZ,,2014,,IMF,1942020441.81627,1983957521.55049,512086156.602698,1942020441.81627,1983957521.55049,4286015248.24891,,,,
SWZ,,2015,,IMF,1753178718.53008,1696296266.36749,533323971.019997,1753178718.53008,1696296266.36749,3909281650.36128,44.8465696598776,43.391508161371,2.04693015099366,7.05855274
SWZ,,2016,,IMF,1685718187.92489,1640478256.01914,297421435.220922,1685718187.92489,1640478256.01914,3724180911.37828,45.2641326519506,44.0493707222193,4.67584583731528,6.82044792
SWZ,,2017,,IMF,1925910543.61037,1951237992.70785,272798389.942983,1925910543.61037,1951237992.70785,4463673661.23006,43.1463115311982,43.7137241831909,1.45679297569019,6.98103714
SWZ,,2018,,IMF,1897999486.40871,2072072242.65678,60731705.4513621,1897999486.40871,2072072242.65678,4644696656.36967,40.863798582106,44.61157306829,0.256586001893197,7.31937742
SWZ,,2019,,IMF,2066646226.29074,1933575697.79077,176144195.633457,2066646226.29074,1933575697.79077,4616996144.90635,44.761705694096,41.8795172684727,6.0831764512818,8.40033817
SWZ,,2020,,IMF,1802851570.73454,1670857423.22402,270941987.28835,1802851570.73454,1670857423.22402,4120621324.89015,43.7519351716358,40.5486768010299,-2.86288213677992,7.07603502
SWZ,,2021,,IMF,2144557154.68022,2178506943.75157,125317735.082128,2144557154.68022,2178506943.75157,4785708165.93031,44.81169934154,45.5210988263026,3.43496891197057,7.38329172
SWZ,,2022,,IMF,2112045170.09861,2282013565.73746,-140972067.874361,2112045170.09861,2282013565.73746,4741163884.9523,44.5469766780666,48.1319275416783,1.1195906677553,7.2226615
SWZ,,2023,,IMF,2241324946.27282,2367139944.14081,107534456.287695,2241324946.27282,2367139944.14081,4604172127.36299,48.6803030875504,51.412933284416,3.44447831200682,
SXM,,2000,,IMF,,,,,,,,,,
SXM,,2001,,IMF,,,,,,,,,,
SXM,,2002,,IMF,,,,,,,,,,
SXM,,2003,,IMF,,,,,,,,,,
SXM,,2004,,IMF,,,,,,,,,,
SXM,,2005,,IMF,,,,,,,,,,
SXM,,2006,,IMF,,,,,,,,,,
SXM,,2007,,IMF,,,,,,,,,,
SXM,,2008,,IMF,,,,,,,,,,
SXM,,2009,,IMF,,,,,,854972067.039106,,,,
SXM,,2010,,IMF,,,,,,892290502.793296,,,,
SXM,,2011,,IMF,,,-4513407.82122899,,,936089385.47486,,,,
SXM,,2012,,IMF,,,92629050.2793296,,,985865921.787709,,,,
SXM,,2013,,IMF,,,4317877.09497213,,,1022905027.93296,,,,
SXM,,2014,,IMF,,,-110798882.681564,,,1361811508.37989,,,,
SXM,,2015,,IMF,,,18217877.0949722,,,1417888715.0838,,,0.105813149997005,
SXM,,2016,,IMF,,,-26581005.5865922,,,1427017206.70391,,,0.96775836306881,
SXM,,2017,,IMF,,,47107300.0726257,,,1353212122.90503,,,-7.53521399882428,
SXM,,2018,,IMF,,,74672509.5921788,,,1259200446.92737,,,-6.85698299227944,
SXM,,2019,,IMF,,,-165038998.50838,,,1407880446.92737,,,10.9650009352392,
SXM,,2020,,IMF,,,-290458249.938547,,,1236428100.55866,,,-13.3167887221567,
SXM,,2021,,IMF,,,-311462825.977654,,,1353071061.45251,,,4.57759677933345,
SXM,,2022,,IMF,,,-56983757.150838,,,1537088715.0838,,,9.80000111145777,
SXM,,2023,,IMF,,,-116692860.01676,,,1627776949.27374,,,3.8,
SYC,,2000,,IMF,486226807.753906,503612558.820137,-42923172.6567318,486226807.753906,503612558.820137,654212394.27164,,,,
SYC,,2001,,IMF,546294059.863335,644659483.44886,-153059092.74703,546294059.863335,644659483.44886,662064155.920692,,,,
